,id,utcDate,status,matchday,stage,group,lastUpdated,referees,competition.id,competition.name,season.id,season.startDate,season.endDate,season.currentMatchday,odds.msg,score.winner,score.duration,score.fullTime.homeTeam,score.fullTime.awayTeam,score.halfTime.homeTeam,score.halfTime.awayTeam,score.extraTime.homeTeam,score.extraTime.awayTeam,score.penalties.homeTeam,score.penalties.awayTeam,homeTeam.id,homeTeam.name,awayTeam.id,awayTeam.name
68,309699,2020-12-16T17:30:00Z,FINISHED,12.0,REGULAR_SEASON,Regular Season,2020-12-17T00:45:06Z,Daniele Doveri,2019,Serie A,638,2020-09-19,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,1,1,1,0,,,,,109,Juventus FC,102,Atalanta BC
69,309696,2020-12-13T17:00:00Z,FINISHED,11.0,REGULAR_SEASON,Regular Season,2020-12-14T17:20:09Z,Marco Di Bello,2019,Serie A,638,2020-09-19,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1,3,0,0,,,,,107,Genoa CFC,109,Juventus FC
70,313243,2020-12-08T20:00:00Z,FINISHED,6.0,GROUP_STAGE,Group G,2021-04-02T16:30:11Z,Tobias Stieler,2001,UEFA Champions League,642,2020-08-08,2021-05-29,6,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0,3,0,2,,,,,81,FC Barcelona,109,Juventus FC
71,309679,2020-12-05T17:00:00Z,FINISHED,10.0,REGULAR_SEASON,Regular Season,2020-12-06T02:30:23Z,Daniele Orsato,2019,Serie A,638,2020-09-19,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,1,0,1,,,,,109,Juventus FC,586,Torino FC
72,313241,2020-12-02T20:00:00Z,FINISHED,5.0,GROUP_STAGE,Group G,2021-04-02T16:30:11Z,Stéphanie Frappart,2001,UEFA Champions League,642,2020-08-08,2021-05-29,6,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,3,0,1,0,,,,,109,Juventus FC,842,FK Dynamo Kyiv
73,313239,2020-11-24T20:00:00Z,FINISHED,4.0,GROUP_STAGE,Group G,2021-04-02T16:30:11Z,Daniel Siebert,2001,UEFA Champions League,642,2020-08-08,2021-05-29,6,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,1,1,1,,,,,109,Juventus FC,5954,Ferencvárosi TC
74,309659,2020-11-21T19:45:00Z,FINISHED,8.0,REGULAR_SEASON,Regular Season,2020-12-30T15:34:30Z,Fabio Maresca,2019,Serie A,638,2020-09-19,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,0,2,0,,,,,109,Juventus FC,104,Cagliari Calcio
75,309649,2020-11-08T11:30:00Z,FINISHED,7.0,REGULAR_SEASON,Regular Season,2020-11-14T08:35:03Z,Davide Massa,2019,Serie A,638,2020-09-19,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,1,1,0,1,,,,,110,SS Lazio,109,Juventus FC
76,313238,2020-11-04T20:00:00Z,FINISHED,3.0,GROUP_STAGE,Group G,2021-02-03T11:30:22Z,Orel Grinfeeld,2001,UEFA Champions League,642,2020-08-08,2021-05-29,6,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1,4,0,1,,,,,5954,Ferencvárosi TC,109,Juventus FC
77,309646,2020-11-01T14:00:00Z,FINISHED,6.0,REGULAR_SEASON,Regular Season,2020-11-14T08:35:02Z,Rosario Abisso,2019,Serie A,638,2020-09-19,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1,4,1,1,,,,,488,Spezia Calcio,109,Juventus FC
78,309601,2020-09-27T18:45:00Z,FINISHED,2.0,REGULAR_SEASON,Regular Season,2020-11-14T08:34:59Z,Marco Di Bello,2019,Serie A,638,2020-09-19,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,2,2,2,1,,,,,100,AS Roma,109,Juventus FC
79,309589,2020-09-20T18:45:00Z,FINISHED,1.0,REGULAR_SEASON,Regular Season,2020-11-14T08:34:58Z,Marco Piccinini,2019,Serie A,638,2020-09-19,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,3,0,1,0,,,,,109,Juventus FC,584,UC Sampdoria
80,285543,2020-08-07T19:00:00Z,FINISHED,,ROUND_OF_16,,2020-08-09T18:30:18Z,Felix Zwayer,2001,UEFA Champions League,495,2019-06-25,2020-08-23,6,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,1,1,1,,,,,109,Juventus FC,523,Olympique Lyonnais
81,279593,2020-07-29T19:45:00Z,FINISHED,37.0,REGULAR_SEASON,Regular Season,2020-08-14T12:34:10Z,Davide Ghersini,2019,Serie A,530,2019-08-24,2020-08-02,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,0,2,0,,,,,104,Cagliari Calcio,109,Juventus FC
82,279577,2020-07-26T19:45:00Z,FINISHED,36.0,REGULAR_SEASON,Regular Season,2020-07-27T03:25:02Z,Francesco Fourneau,2019,Serie A,530,2019-08-24,2020-08-02,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,0,1,0,,,,,109,Juventus FC,584,UC Sampdoria
83,279570,2020-07-23T17:30:00Z,FINISHED,35.0,REGULAR_SEASON,Regular Season,2020-07-24T02:30:00Z,Massimiliano Irrati,2019,Serie A,530,2019-08-24,2020-08-02,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,1,0,1,,,,,115,Udinese Calcio,109,Juventus FC
84,279557,2020-07-20T19:45:00Z,FINISHED,34.0,REGULAR_SEASON,Regular Season,2020-08-14T12:34:08Z,Daniele Orsato,2019,Serie A,530,2019-08-24,2020-08-02,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,1,0,0,,,,,109,Juventus FC,110,SS Lazio
85,279554,2020-07-15T19:45:00Z,FINISHED,33.0,REGULAR_SEASON,Regular Season,2020-07-16T03:05:01Z,Paolo Valeri,2019,Serie A,530,2019-08-24,2020-08-02,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,3,3,1,2,,,,,471,US Sassuolo Calcio,109,Juventus FC
86,279537,2020-07-11T19:45:00Z,FINISHED,32.0,REGULAR_SEASON,Regular Season,2020-07-12T00:45:11Z,Piero Giacomelli,2019,Serie A,530,2019-08-24,2020-08-02,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,2,2,0,1,,,,,109,Juventus FC,102,Atalanta BC
87,279529,2020-07-07T19:45:00Z,FINISHED,31.0,REGULAR_SEASON,Regular Season,2020-08-14T12:34:06Z,Marco Guida,2019,Serie A,530,2019-08-24,2020-08-02,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,4,2,0,0,,,,,98,AC Milan,109,Juventus FC
88,279517,2020-07-04T15:15:00Z,FINISHED,30.0,REGULAR_SEASON,Regular Season,2020-07-04T20:26:51Z,Fabio Maresca,2019,Serie A,530,2019-08-24,2020-08-02,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,4,1,2,1,,,,,109,Juventus FC,586,Torino FC
89,279513,2020-06-30T19:45:00Z,FINISHED,29.0,REGULAR_SEASON,Regular Season,2020-08-14T12:34:05Z,Giampaolo Calvarese,2019,Serie A,530,2019-08-24,2020-08-02,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1,3,0,0,,,,,107,Genoa CFC,109,Juventus FC
90,279497,2020-06-26T19:45:00Z,FINISHED,28.0,REGULAR_SEASON,Regular Season,2020-06-27T03:40:00Z,Marco Piccinini,2019,Serie A,530,2019-08-24,2020-08-02,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,4,0,0,0,,,,,109,Juventus FC,5890,US Lecce
91,279492,2020-06-22T19:45:00Z,FINISHED,27.0,REGULAR_SEASON,Regular Season,2020-06-23T13:30:01Z,Gianluca Rocchi,2019,Serie A,530,2019-08-24,2020-08-02,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0,2,0,2,,,,,103,Bologna FC 1909,109,Juventus FC
92,279477,2020-03-08T19:45:00Z,FINISHED,26.0,REGULAR_SEASON,Regular Season,2020-06-19T02:35:57Z,Marco Guida,2019,Serie A,530,2019-08-24,2020-08-02,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,0,0,0,,,,,109,Juventus FC,108,FC Internazionale Milano
93,285542,2020-02-26T20:00:00Z,FINISHED,,ROUND_OF_16,,2020-02-27T15:55:00Z,Jesús Gil,2001,UEFA Champions League,495,2019-06-25,2020-08-23,6,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,1,0,1,0,,,,,523,Olympique Lyonnais,109,Juventus FC
94,279476,2020-02-22T17:00:00Z,FINISHED,25.0,REGULAR_SEASON,Regular Season,2020-02-24T15:34:43Z,Federico La Penna,2019,Serie A,530,2019-08-24,2020-08-02,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1,2,0,1,,,,,1107,SPAL 2013,109,Juventus FC
95,279455,2020-02-08T19:45:00Z,FINISHED,23.0,REGULAR_SEASON,Regular Season,2020-02-12T17:34:37Z,Davide Massa,2019,Serie A,530,2019-08-24,2020-08-02,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,1,0,0,,,,,450,Hellas Verona FC,109,Juventus FC
96,279437,2020-02-02T11:30:00Z,FINISHED,22.0,REGULAR_SEASON,Regular Season,2020-02-02T23:59:36Z,Fabrizio Pasqua,2019,Serie A,530,2019-08-24,2020-08-02,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,3,0,1,0,,,,,109,Juventus FC,99,ACF Fiorentina
97,279427,2020-01-26T19:45:00Z,FINISHED,21.0,REGULAR_SEASON,Regular Season,2020-01-28T12:34:46Z,Maurizio Mariani,2019,Serie A,530,2019-08-24,2020-08-02,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,1,0,0,,,,,113,SSC Napoli,109,Juventus FC
98,279417,2020-01-19T19:45:00Z,FINISHED,20.0,REGULAR_SEASON,Regular Season,2020-01-20T20:40:02Z,Marco Di Bello,2019,Serie A,530,2019-08-24,2020-08-02,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,1,1,0,,,,,109,Juventus FC,112,Parma Calcio 1913
99,279410,2020-01-12T19:45:00Z,FINISHED,19.0,REGULAR_SEASON,Regular Season,2020-01-13T16:55:01Z,Marco Guida,2019,Serie A,530,2019-08-24,2020-08-02,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1,2,0,2,,,,,100,AS Roma,109,Juventus FC
