,id,utcDate,status,matchday,stage,group,lastUpdated,referees,competition.id,competition.name,competition.area.name,competition.area.code,competition.area.ensignUrl,season.id,season.startDate,season.endDate,season.currentMatchday,season.winner,odds.msg,score.winner,score.duration,score.fullTime.homeTeam,score.fullTime.awayTeam,score.halfTime.homeTeam,score.halfTime.awayTeam,score.extraTime.homeTeam,score.extraTime.awayTeam,score.penalties.homeTeam,score.penalties.awayTeam,homeTeam.id,homeTeam.name,awayTeam.id,awayTeam.name
10,337485,2021-10-20T19:00:00Z,FINISHED,3,GROUP_STAGE,GROUP_F,2022-05-02T16:20:13Z,"[{'id': 172059, 'name': 'Pawel Sokolnicki', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': None}, {'id': 43890, 'name': 'Tomasz Listkiewicz', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'Poland'}, {'id': 172049, 'name': 'Tomasz Musial', 'role': 'FOURTH_OFFICIAL', 'nationality': None}, {'id': 43888, 'name': 'Szymon Marciniak', 'role': 'REFEREE', 'nationality': 'Poland'}, {'id': 72624, 'name': 'Tomasz Kwiatkowski', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'Poland'}, {'id': 15821, 'name': 'Marco Fritz', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'Germany'}]",2001,UEFA Champions League,Europe,EUR,https://crests.football-data.org/EUR.svg,734,2021-06-22,2022-05-28,7,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,3.0,2.0,0.0,2.0,,,,,66,Manchester United FC,102,Atalanta BC
11,327275,2021-10-24T15:30:00Z,FINISHED,9,REGULAR_SEASON,,2022-05-02T16:20:23Z,"[{'id': 11581, 'name': 'Gary Beswick', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11530, 'name': 'Lee Betts', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11575, 'name': 'Mike Dean', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11580, 'name': 'Anthony Taylor', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11494, 'name': 'Stuart Attwell', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11531, 'name': 'Marc Perry', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'England'}]",2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0.0,5.0,0.0,4.0,,,,,66,Manchester United FC,64,Liverpool FC
12,327265,2021-10-30T16:30:00Z,FINISHED,10,REGULAR_SEASON,,2022-05-02T16:20:23Z,"[{'id': 11570, 'name': 'Harry Lennard', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11504, 'name': 'Simon Long', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11430, 'name': 'Simon Hooper', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11494, 'name': 'Stuart Attwell', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11469, 'name': 'Darren England', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11564, 'name': 'Stuart Burt', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'England'}]",2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0.0,3.0,0.0,1.0,,,,,73,Tottenham Hotspur FC,66,Manchester United FC
13,337483,2021-11-02T20:00:00Z,FINISHED,4,GROUP_STAGE,GROUP_F,2022-05-02T16:20:13Z,"[{'id': 9351, 'name': 'Slavko Vinčič', 'role': 'REFEREE', 'nationality': 'Slovenia'}, {'id': 9349, 'name': 'Tomaž Klančnik', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'Slovenia'}, {'id': 43934, 'name': 'Andraž Kovačič', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'Slovenia'}, {'id': 9350, 'name': 'Matej Jug', 'role': 'FOURTH_OFFICIAL', 'nationality': 'Slovenia'}, {'id': 15746, 'name': 'Bastian Dankert', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'Germany'}, {'id': 57526, 'name': 'Christian Dingert', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'Germany'}]",2001,UEFA Champions League,Europe,EUR,https://crests.football-data.org/EUR.svg,734,2021-06-22,2022-05-28,7,,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,2.0,2.0,1.0,1.0,,,,,102,Atalanta BC,66,Manchester United FC
14,327255,2021-11-06T12:30:00Z,FINISHED,11,REGULAR_SEASON,,2022-05-02T16:20:23Z,"[{'id': 11605, 'name': 'Michael Oliver', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11564, 'name': 'Stuart Burt', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11488, 'name': 'Simon Bennett', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11446, 'name': 'Robert Jones', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11469, 'name': 'Darren England', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11431, 'name': 'Daniel Robathan', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'England'}]",2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0.0,2.0,0.0,2.0,,,,,66,Manchester United FC,65,Manchester City FC
15,327244,2021-11-20T15:00:00Z,FINISHED,12,REGULAR_SEASON,,2022-05-02T16:20:23Z,"[{'id': 11531, 'name': 'Marc Perry', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11461, 'name': 'Tim Wood', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11486, 'name': 'Dean Whitestone', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11567, 'name': 'Jonathan Moss', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11556, 'name': 'David Coote', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 73363, 'name': 'Nick Hopton', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': None}]",2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,4.0,1.0,2.0,0.0,,,,,346,Watford FC,66,Manchester United FC
16,337482,2021-11-23T17:50:00Z,FINISHED,5,GROUP_STAGE,GROUP_F,2022-05-02T16:20:13Z,"[{'id': 43876, 'name': 'Mark Borsch', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'Germany'}, {'id': 43877, 'name': 'Stefan Lupp', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'Germany'}, {'id': 57517, 'name': 'Daniel Schlager', 'role': 'FOURTH_OFFICIAL', 'nationality': 'Germany'}, {'id': 43875, 'name': 'Felix Brych', 'role': 'REFEREE', 'nationality': 'Germany'}, {'id': 15821, 'name': 'Marco Fritz', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'Germany'}, {'id': 253, 'name': 'Harm Osmers', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'Germany'}]",2001,UEFA Champions League,Europe,EUR,https://crests.football-data.org/EUR.svg,734,2021-06-22,2022-05-28,7,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0.0,2.0,0.0,0.0,,,,,94,Villarreal CF,66,Manchester United FC
17,327238,2021-11-28T16:30:00Z,FINISHED,13,REGULAR_SEASON,,2022-05-02T16:20:23Z,"[{'id': 11580, 'name': 'Anthony Taylor', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11581, 'name': 'Gary Beswick', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11615, 'name': 'Adam Nunn', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11556, 'name': 'David Coote', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11443, 'name': 'Chris Kavanagh', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11431, 'name': 'Daniel Robathan', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'England'}]",2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,1.0,1.0,0.0,0.0,,,,,61,Chelsea FC,66,Manchester United FC
18,327226,2021-12-02T20:15:00Z,FINISHED,14,REGULAR_SEASON,,2022-05-02T16:20:23Z,"[{'id': 11551, 'name': 'Martin Atkinson', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11530, 'name': 'Lee Betts', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11586, 'name': 'Richard West', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11585, 'name': 'Craig Pawson', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11610, 'name': 'Andre Marriner', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11444, 'name': 'Matthew Wilkes', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': None}]",2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,3.0,2.0,1.0,1.0,,,,,66,Manchester United FC,57,Arsenal FC
19,327219,2021-12-05T14:00:00Z,FINISHED,15,REGULAR_SEASON,,2022-05-02T16:20:23Z,"[{'id': 11530, 'name': 'Lee Betts', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11611, 'name': 'Scott Ledger', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11567, 'name': 'Jonathan Moss', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11585, 'name': 'Craig Pawson', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11430, 'name': 'Simon Hooper', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11505, 'name': 'Derek Eaton', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'England'}]",2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,1.0,0.0,0.0,0.0,,,,,66,Manchester United FC,354,Crystal Palace FC
20,337480,2021-12-08T20:00:00Z,FINISHED,6,GROUP_STAGE,GROUP_F,2022-05-02T16:20:13Z,"[{'id': 43885, 'name': 'Hicham Zakrani', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'France'}, {'id': 64762, 'name': 'Aurélien Berthomieu', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'France'}, {'id': 57073, 'name': 'Jérémie Pignard', 'role': 'FOURTH_OFFICIAL', 'nationality': 'France'}, {'id': 43926, 'name': 'Benoît Bastien', 'role': 'REFEREE', 'nationality': 'France'}, {'id': 15545, 'name': 'Benoît Millot', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'France'}, {'id': 57042, 'name': 'Willy Delajod', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'France'}]",2001,UEFA Champions League,Europe,EUR,https://crests.football-data.org/EUR.svg,734,2021-06-22,2022-05-28,7,,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,1.0,1.0,1.0,1.0,,,,,66,Manchester United FC,1871,BSC Young Boys
21,327203,2021-12-11T17:30:00Z,FINISHED,16,REGULAR_SEASON,,2022-05-02T16:20:23Z,"[{'id': 11469, 'name': 'Darren England', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11606, 'name': 'Constantine Hatzidakis', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11552, 'name': 'Peter Kirkup', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11423, 'name': 'Andy Madley', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11327, 'name': 'John Brooks', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11480, 'name': 'Eddie Smart', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'England'}]",2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0.0,1.0,0.0,0.0,,,,,68,Norwich City FC,66,Manchester United FC
22,327177,2021-12-27T20:00:00Z,FINISHED,19,REGULAR_SEASON,,2022-05-02T16:20:23Z,"[{'id': 11495, 'name': 'Ian Hussin', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11576, 'name': 'Darren Cann', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11446, 'name': 'Robert Jones', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11585, 'name': 'Craig Pawson', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 23568, 'name': 'Jarred Gillett', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'Australia'}, {'id': 11461, 'name': 'Tim Wood', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'England'}]",2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,1.0,1.0,1.0,0.0,,,,,67,Newcastle United FC,66,Manchester United FC
23,327164,2021-12-30T20:15:00Z,FINISHED,20,REGULAR_SEASON,,2022-05-02T16:20:23Z,"[{'id': 11531, 'name': 'Marc Perry', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11461, 'name': 'Tim Wood', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11520, 'name': 'Paul Tierney', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11567, 'name': 'Jonathan Moss', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11469, 'name': 'Darren England', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11431, 'name': 'Daniel Robathan', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'England'}]",2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,3.0,1.0,3.0,1.0,,,,,66,Manchester United FC,328,Burnley FC
24,327155,2022-01-03T17:30:00Z,FINISHED,21,REGULAR_SEASON,,2022-05-02T16:20:23Z,"[{'id': 11575, 'name': 'Mike Dean', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11576, 'name': 'Darren Cann', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11480, 'name': 'Eddie Smart', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11446, 'name': 'Robert Jones', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11610, 'name': 'Andre Marriner', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11581, 'name': 'Gary Beswick', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'England'}]",2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0.0,1.0,0.0,0.0,,,,,66,Manchester United FC,76,Wolverhampton Wanderers FC
