,id,utcDate,status,matchday,stage,group,lastUpdated,referees,competition.id,competition.name,competition.area.name,competition.area.code,competition.area.ensignUrl,season.id,season.startDate,season.endDate,season.currentMatchday,season.winner,odds.msg,score.winner,score.duration,score.fullTime.homeTeam,score.fullTime.awayTeam,score.halfTime.homeTeam,score.halfTime.awayTeam,score.extraTime.homeTeam,score.extraTime.awayTeam,score.penalties.homeTeam,score.penalties.awayTeam,homeTeam.id,homeTeam.name,awayTeam.id,awayTeam.name
10,337510,2021-10-20T19:00:00Z,FINISHED,3.0,GROUP_STAGE,GROUP_H,2022-05-02T16:20:13Z,"[{'id': 57080, 'name': 'Cyril Mugnier', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'France'}, {'id': 57049, 'name': 'Mehdi Rahmouni', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'France'}, {'id': 57039, 'name': 'Thomas Léonard', 'role': 'FOURTH_OFFICIAL', 'nationality': 'France'}, {'id': 43918, 'name': 'François Letexier', 'role': 'REFEREE', 'nationality': 'France'}, {'id': 15625, 'name': 'Alejandro Hernández', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'Spain'}, {'id': 15545, 'name': 'Benoît Millot', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'France'}]",2001,UEFA Champions League,Europe,EUR,https://crests.football-data.org/EUR.svg,734,2021-06-22,2022-05-28,7,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,4.0,0.0,2.0,0.0,,,,,61,Chelsea FC,749,Malmö FF
11,327279,2021-10-23T11:30:00Z,FINISHED,9.0,REGULAR_SEASON,,2022-05-02T16:20:23Z,"[{'id': 11423, 'name': 'Andy Madley', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11564, 'name': 'Stuart Burt', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11480, 'name': 'Eddie Smart', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11610, 'name': 'Andre Marriner', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11605, 'name': 'Michael Oliver', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 98555, 'name': 'Sian Massey-Ellis', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'England'}]",2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,7.0,0.0,3.0,0.0,,,,,61,Chelsea FC,68,Norwich City FC
12,327267,2021-10-30T14:00:00Z,FINISHED,10.0,REGULAR_SEASON,,2022-05-02T16:20:23Z,"[{'id': 11520, 'name': 'Paul Tierney', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11606, 'name': 'Constantine Hatzidakis', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11424, 'name': 'Neil Davies', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11551, 'name': 'Martin Atkinson', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11556, 'name': 'David Coote', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 73363, 'name': 'Nick Hopton', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': None}]",2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0.0,3.0,0.0,0.0,,,,,67,Newcastle United FC,61,Chelsea FC
13,337508,2021-11-02T17:45:00Z,FINISHED,4.0,GROUP_STAGE,GROUP_H,2022-05-02T16:20:13Z,"[{'id': 43875, 'name': 'Felix Brych', 'role': 'REFEREE', 'nationality': 'Germany'}, {'id': 43876, 'name': 'Mark Borsch', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'Germany'}, {'id': 43877, 'name': 'Stefan Lupp', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'Germany'}, {'id': 57517, 'name': 'Daniel Schlager', 'role': 'FOURTH_OFFICIAL', 'nationality': 'Germany'}, {'id': 9567, 'name': 'Sascha Stegemann', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'Germany'}, {'id': 57042, 'name': 'Willy Delajod', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'France'}]",2001,UEFA Champions League,Europe,EUR,https://crests.football-data.org/EUR.svg,734,2021-06-22,2022-05-28,7,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0.0,1.0,0.0,0.0,,,,,749,Malmö FF,61,Chelsea FC
14,327259,2021-11-06T15:00:00Z,FINISHED,11.0,REGULAR_SEASON,,2022-05-02T16:20:23Z,"[{'id': 11610, 'name': 'Andre Marriner', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11504, 'name': 'Simon Long', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11611, 'name': 'Scott Ledger', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11405, 'name': 'Michael Salisbury', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11575, 'name': 'Mike Dean', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11480, 'name': 'Eddie Smart', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'England'}]",2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,1.0,1.0,1.0,0.0,,,,,61,Chelsea FC,328,Burnley FC
15,327250,2021-11-20T12:30:00Z,FINISHED,12.0,REGULAR_SEASON,,2022-05-02T16:20:23Z,"[{'id': 11606, 'name': 'Constantine Hatzidakis', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11424, 'name': 'Neil Davies', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11585, 'name': 'Craig Pawson', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11520, 'name': 'Paul Tierney', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 23568, 'name': 'Jarred Gillett', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'Australia'}, {'id': 11570, 'name': 'Harry Lennard', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'England'}]",2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0.0,3.0,0.0,2.0,,,,,338,Leicester City FC,61,Chelsea FC
16,337505,2021-11-23T20:00:00Z,FINISHED,5.0,GROUP_STAGE,GROUP_H,2022-05-02T16:20:13Z,"[{'id': 15650, 'name': 'Uroš Stojković', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'Serbia'}, {'id': 15651, 'name': 'Milan Mihajlović', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'Serbia'}, {'id': 81775, 'name': 'Novak Simović', 'role': 'FOURTH_OFFICIAL', 'nationality': 'Serbia'}, {'id': 169612, 'name': 'Srdjan Jovanovic', 'role': 'REFEREE', 'nationality': None}, {'id': 15625, 'name': 'Alejandro Hernández', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'Spain'}, {'id': 81, 'name': 'Juan Martínez', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'Spain'}]",2001,UEFA Champions League,Europe,EUR,https://crests.football-data.org/EUR.svg,734,2021-06-22,2022-05-28,7,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,4.0,0.0,1.0,0.0,,,,,61,Chelsea FC,109,Juventus FC
17,327238,2021-11-28T16:30:00Z,FINISHED,13.0,REGULAR_SEASON,,2022-05-02T16:20:23Z,"[{'id': 11580, 'name': 'Anthony Taylor', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11581, 'name': 'Gary Beswick', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11615, 'name': 'Adam Nunn', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11556, 'name': 'David Coote', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11443, 'name': 'Chris Kavanagh', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11431, 'name': 'Daniel Robathan', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'England'}]",2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,1.0,1.0,0.0,0.0,,,,,61,Chelsea FC,66,Manchester United FC
18,327229,2021-12-01T19:30:00Z,FINISHED,14.0,REGULAR_SEASON,,2022-05-02T16:20:23Z,"[{'id': 11556, 'name': 'David Coote', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11564, 'name': 'Stuart Burt', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 73363, 'name': 'Nick Hopton', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': None}, {'id': 11405, 'name': 'Michael Salisbury', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11469, 'name': 'Darren England', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 57567, 'name': 'Wade Smith ', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'England'}]",2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1.0,2.0,1.0,1.0,,,,,346,Watford FC,61,Chelsea FC
19,327214,2021-12-04T12:30:00Z,FINISHED,15.0,REGULAR_SEASON,,2022-05-02T16:20:23Z,"[{'id': 11610, 'name': 'Andre Marriner', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11504, 'name': 'Simon Long', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11586, 'name': 'Richard West', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11423, 'name': 'Andy Madley', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11469, 'name': 'Darren England', 'role': 'VIDEO_ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11488, 'name': 'Simon Bennett', 'role': 'VIDEO_ASSISTANT_REFEREE_N2', 'nationality': 'England'}]",2021,Premier League,England,ENG,https://crests.football-data.org/770.svg,733,2021-08-13,2022-05-22,37,,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,3.0,2.0,1.0,2.0,,,,,563,West Ham United FC,61,Chelsea FC
