,id,utcDate,status,matchday,stage,group,lastUpdated,referees,competition.id,competition.name,season.id,season.startDate,season.endDate,season.currentMatchday,odds.msg,score.winner,score.duration,score.fullTime.homeTeam,score.fullTime.awayTeam,score.halfTime.homeTeam,score.halfTime.awayTeam,score.extraTime.homeTeam,score.extraTime.awayTeam,score.penalties.homeTeam,score.penalties.awayTeam,homeTeam.id,homeTeam.name,awayTeam.id,awayTeam.name
81,203279,2018-01-21T17:30:00Z,FINISHED,20,REGULAR_SEASON,Regular Season,2018-06-22T10:02:23Z,Antonio Matéu Lahoz,2014,Primera Division,16,2017-08-18,2018-05-20,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1,2,1,1,,,,,92,Real Sociedad de Fútbol,558,RC Celta de Vigo
82,203270,2018-01-14T19:45:00Z,FINISHED,19,REGULAR_SEASON,Regular Season,2018-06-22T10:02:23Z,José González,2014,Primera Division,16,2017-08-18,2018-05-20,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,2,4,2,1,,,,,92,Real Sociedad de Fútbol,81,FC Barcelona
83,203256,2018-01-07T11:00:00Z,FINISHED,18,REGULAR_SEASON,Regular Season,2018-06-22T10:02:23Z,Javier Estrada,2014,Primera Division,16,2017-08-18,2018-05-20,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,1,0,0,0,,,,,745,CD Leganés,92,Real Sociedad de Fútbol
84,203244,2017-12-20T20:30:00Z,FINISHED,17,REGULAR_SEASON,Regular Season,2018-06-22T10:02:22Z,Alejandro Hernández,2014,Primera Division,16,2017-08-18,2018-05-20,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,3,1,1,1,,,,,92,Real Sociedad de Fútbol,559,Sevilla FC
85,203234,2017-12-16T15:15:00Z,FINISHED,16,REGULAR_SEASON,Regular Season,2018-06-22T10:02:22Z,David Fernández,2014,Primera Division,16,2017-08-18,2018-05-20,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,0,0,0,0,,,,,77,Athletic Club,92,Real Sociedad de Fútbol
86,203228,2017-12-10T11:00:00Z,FINISHED,15,REGULAR_SEASON,Regular Season,2018-06-22T10:02:21Z,Carlos del Cerro,2014,Primera Division,16,2017-08-18,2018-05-20,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0,2,0,1,,,,,92,Real Sociedad de Fútbol,84,Málaga CF
87,203215,2017-12-02T15:15:00Z,FINISHED,14,REGULAR_SEASON,Regular Season,2018-06-22T10:02:21Z,Santiago Jaime,2014,Primera Division,16,2017-08-18,2018-05-20,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,1,0,1,,,,,78,Club Atlético de Madrid,92,Real Sociedad de Fútbol
88,203156,2017-10-14T16:30:00Z,FINISHED,8,REGULAR_SEASON,Regular Season,2018-06-22T10:02:19Z,Alberola Rojas,2014,Primera Division,16,2017-08-18,2018-05-20,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0,2,0,0,,,,,263,Deportivo Alavés,92,Real Sociedad de Fútbol
89,203148,2017-10-01T10:00:00Z,FINISHED,7,REGULAR_SEASON,Regular Season,2018-06-22T10:02:19Z,Alfonso Álvarez,2014,Primera Division,16,2017-08-18,2018-05-20,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,4,4,2,2,,,,,92,Real Sociedad de Fútbol,90,Real Betis Balompié
90,203093,2017-08-25T18:15:00Z,FINISHED,2,REGULAR_SEASON,Regular Season,2018-06-22T10:02:17Z,Javier Estrada,2014,Primera Division,16,2017-08-18,2018-05-20,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,3,0,3,0,,,,,92,Real Sociedad de Fútbol,94,Villarreal CF
91,203085,2017-08-19T16:15:00Z,FINISHED,1,REGULAR_SEASON,Regular Season,2018-06-22T10:02:17Z,Antonio Matéu Lahoz,2014,Primera Division,16,2017-08-18,2018-05-20,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,2,3,1,1,,,,,558,RC Celta de Vigo,92,Real Sociedad de Fútbol
